dateTime,temperature
2018-11-19 13:00:00,17.27
2018-11-19 13:15:00,17.27
2018-11-19 13:30:00,16.99
2018-11-19 13:45:00,16.49
2018-11-19 14:00:00,17.89
2018-11-19 14:15:00,17.02
2018-11-19 14:30:00,17.67
2018-11-19 14:45:00,17.62
2018-11-19 15:00:00,18.71
2018-11-19 15:15:00,17.24
2018-11-19 15:30:00,15.98
2018-11-19 15:45:00,16.44
2018-11-19 16:00:00,18.36
2018-11-19 16:15:00,16.94
2018-11-19 16:30:00,17.34
2018-11-19 16:45:00,17.22
2018-11-19 17:00:00,17.47
2018-11-19 17:15:00,16.02
2018-11-19 17:30:00,16.3
2018-11-19 17:45:00,15.16
2018-11-19 18:00:00,15.77
2018-11-19 18:15:00,15.64
2018-11-19 18:30:00,15.95
2018-11-19 18:45:00,16.02
2018-11-19 19:00:00,15.97
2018-11-19 19:15:00,16.53
2018-11-19 19:30:00,16.77
2018-11-19 19:45:00,17.64
